ppt_number,agency,source_list,url_tried,status_code,final_url,content_type,content_length,aml_keywords_found,download_links_found,confidence,err
165,DSE Estates Limited (DEL),List of Suspended Companies,https://dseindia.com/debarred,404,https://www.dseindia.com/debarred,text/html,1903,,0,dead,
165,DSE Estates Limited (DEL),List of Suspended Companies,https://dseindia.com/debarment,404,https://www.dseindia.com/debarment,text/html,1903,,0,dead,
165,DSE Estates Limited (DEL),List of Suspended Companies,https://dseindia.com/debarred-firms,404,https://www.dseindia.com/debarred-firms,text/html,1903,,0,dead,
169,Indian Commodity Exchange Ltd (ICEX),List of Surrendered Members,https://icexindia.com/list-of-surrendered-members,200,https://www.icexindia.com/list-of-surrendered-members,text/html; charset=utf-8,13511,"defaulter,expelled",3,high,
179,Multi Commodity Exchange (MCX),List of Members Expelled,https://mcxindia.com/list-of-members-expelled,403,https://www.mcxindia.com/list-of-members-expelled,text/html,406,,0,dead,
179,Multi Commodity Exchange (MCX),List of Members Expelled,https://mcxindia.com/members-expelled,403,https://www.mcxindia.com/members-expelled,text/html,390,,0,dead,
179,Multi Commodity Exchange (MCX),List of Members Expelled,https://mcxindia.com/members,403,https://www.mcxindia.com/members,text/html,377,,0,dead,
179,Multi Commodity Exchange (MCX),List of Members Expelled,https://mcxindia.com/blacklist,403,https://www.mcxindia.com/blacklist,text/html,379,,0,dead,
179,Multi Commodity Exchange (MCX),List of Members Expelled,https://mcxindia.com/blacklisted,403,https://www.mcxindia.com/blacklisted,text/html,381,,0,dead,
179,Multi Commodity Exchange (MCX),List of Members Expelled,https://mcxindia.com/debarred,403,https://www.mcxindia.com/debarred,text/html,378,,0,dead,
179,Multi Commodity Exchange (MCX),List of Members Expelled,https://mcxindia.com/debarment,403,https://www.mcxindia.com/debarment,text/html,379,,0,dead,
179,Multi Commodity Exchange (MCX),List of Members Expelled,https://mcxindia.com/debarred-firms,403,https://www.mcxindia.com/debarred-firms,text/html,388,,0,dead,
192,National Spot Exchange Limited (NSEL),Defaulters,https://nationalspotexchange.com/defaulters,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
192,National Spot Exchange Limited (NSEL),Defaulters,https://nationalspotexchange.com/blacklist,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
192,National Spot Exchange Limited (NSEL),Defaulters,https://nationalspotexchange.com/blacklisted,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
192,National Spot Exchange Limited (NSEL),Defaulters,https://nationalspotexchange.com/debarred,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
192,National Spot Exchange Limited (NSEL),Defaulters,https://nationalspotexchange.com/debarment,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
192,National Spot Exchange Limited (NSEL),Defaulters,https://nationalspotexchange.com/debarred-firms,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
192,National Spot Exchange Limited (NSEL),Defaulters,https://nationalspotexchange.com/debarred-entities,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
192,National Spot Exchange Limited (NSEL),Defaulters,https://nationalspotexchange.com/debarred-vendors,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
196,National Spot Exchange Limited (NSEL),Details of Decrees obtained After Determination of Liability by HCC,https://nationalspotexchange.com/details-of-decrees-obtained-after-determination-of-liability-by-hcc,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
196,National Spot Exchange Limited (NSEL),Details of Decrees obtained After Determination of Liability by HCC,https://nationalspotexchange.com/details-decrees-obtained-after-determination-liability-hcc,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
196,National Spot Exchange Limited (NSEL),Details of Decrees obtained After Determination of Liability by HCC,https://nationalspotexchange.com/details-decrees,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
196,National Spot Exchange Limited (NSEL),Details of Decrees obtained After Determination of Liability by HCC,https://nationalspotexchange.com/details,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
196,National Spot Exchange Limited (NSEL),Details of Decrees obtained After Determination of Liability by HCC,https://nationalspotexchange.com/blacklist,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
196,National Spot Exchange Limited (NSEL),Details of Decrees obtained After Determination of Liability by HCC,https://nationalspotexchange.com/blacklisted,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
196,National Spot Exchange Limited (NSEL),Details of Decrees obtained After Determination of Liability by HCC,https://nationalspotexchange.com/debarred,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
196,National Spot Exchange Limited (NSEL),Details of Decrees obtained After Determination of Liability by HCC,https://nationalspotexchange.com/debarment,,,,0,,0,dead,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
198,National Stock Exchange (NSE),Arbitration Awards,https://nseindia.com/arbitration-awards,404,https://www.nseindia.com/arbitration-awards,text/html; charset=utf-8,272,,0,dead,
198,National Stock Exchange (NSE),Arbitration Awards,https://nseindia.com/arbitration,404,https://www.nseindia.com/arbitration,text/html; charset=utf-8,272,,0,dead,
198,National Stock Exchange (NSE),Arbitration Awards,https://nseindia.com/blacklist,404,https://www.nseindia.com/blacklist,text/html; charset=utf-8,272,,0,dead,
198,National Stock Exchange (NSE),Arbitration Awards,https://nseindia.com/blacklisted,404,https://www.nseindia.com/blacklisted,text/html; charset=utf-8,272,,0,dead,
198,National Stock Exchange (NSE),Arbitration Awards,https://nseindia.com/debarred,404,https://www.nseindia.com/debarred,text/html; charset=utf-8,272,,0,dead,
198,National Stock Exchange (NSE),Arbitration Awards,https://nseindia.com/debarment,404,https://www.nseindia.com/debarment,text/html; charset=utf-8,272,,0,dead,
198,National Stock Exchange (NSE),Arbitration Awards,https://nseindia.com/debarred-firms,404,https://www.nseindia.com/debarred-firms,text/html; charset=utf-8,272,,0,dead,
198,National Stock Exchange (NSE),Arbitration Awards,https://nseindia.com/debarred-entities,404,https://www.nseindia.com/debarred-entities,text/html; charset=utf-8,272,,0,dead,
202,National Stock Exchange (NSE),Other Orders of Member and Core Settlement Guarantee Fund Committee (MCSGFC),https://nseindia.com/other-orders-of-member-and-core-settlement-guarantee-fund-committee-mcsgfc,404,https://www.nseindia.com/other-orders-of-member-and-core-settlement-guarantee-fund-committee-mcsgfc,text/html; charset=utf-8,272,,0,dead,
202,National Stock Exchange (NSE),Other Orders of Member and Core Settlement Guarantee Fund Committee (MCSGFC),https://nseindia.com/other-orders-member-core-settlement-guarantee-fund-committee-mcsgfc,404,https://www.nseindia.com/other-orders-member-core-settlement-guarantee-fund-committee-mcsgfc,text/html; charset=utf-8,272,,0,dead,
202,National Stock Exchange (NSE),Other Orders of Member and Core Settlement Guarantee Fund Committee (MCSGFC),https://nseindia.com/other-orders,404,https://www.nseindia.com/other-orders,text/html; charset=utf-8,272,,0,dead,
202,National Stock Exchange (NSE),Other Orders of Member and Core Settlement Guarantee Fund Committee (MCSGFC),https://nseindia.com/other,404,https://www.nseindia.com/other,text/html; charset=utf-8,272,,0,dead,
202,National Stock Exchange (NSE),Other Orders of Member and Core Settlement Guarantee Fund Committee (MCSGFC),https://nseindia.com/blacklist,404,https://www.nseindia.com/blacklist,text/html; charset=utf-8,272,,0,dead,
202,National Stock Exchange (NSE),Other Orders of Member and Core Settlement Guarantee Fund Committee (MCSGFC),https://nseindia.com/blacklisted,404,https://www.nseindia.com/blacklisted,text/html; charset=utf-8,272,,0,dead,
202,National Stock Exchange (NSE),Other Orders of Member and Core Settlement Guarantee Fund Committee (MCSGFC),https://nseindia.com/debarred,404,https://www.nseindia.com/debarred,text/html; charset=utf-8,272,,0,dead,
202,National Stock Exchange (NSE),Other Orders of Member and Core Settlement Guarantee Fund Committee (MCSGFC),https://nseindia.com/debarment,404,https://www.nseindia.com/debarment,text/html; charset=utf-8,272,,0,dead,
203,NSE Clearing Limited (NSECL),Cessation of Membership,https://nscclindia.com/cessation-of-membership,404,https://www.nseclearing.in/cessation-of-membership,text/html; charset=UTF-8,0,,0,dead,
203,NSE Clearing Limited (NSECL),Cessation of Membership,https://nscclindia.com/cessation-membership,404,https://www.nseclearing.in/cessation-membership,text/html; charset=UTF-8,0,,0,dead,
203,NSE Clearing Limited (NSECL),Cessation of Membership,https://nscclindia.com/cessation,404,https://www.nseclearing.in/cessation,text/html; charset=UTF-8,0,,0,dead,
203,NSE Clearing Limited (NSECL),Cessation of Membership,https://nscclindia.com/blacklist,404,https://www.nseclearing.in/blacklist,text/html; charset=UTF-8,0,,0,dead,
203,NSE Clearing Limited (NSECL),Cessation of Membership,https://nscclindia.com/blacklisted,404,https://www.nseclearing.in/blacklisted,text/html; charset=UTF-8,0,,0,dead,
203,NSE Clearing Limited (NSECL),Cessation of Membership,https://nscclindia.com/debarred,404,https://www.nseclearing.in/debarred,text/html; charset=UTF-8,0,,0,dead,
203,NSE Clearing Limited (NSECL),Cessation of Membership,https://nscclindia.com/debarment,404,https://www.nseclearing.in/debarment,text/html; charset=UTF-8,0,,0,dead,
203,NSE Clearing Limited (NSECL),Cessation of Membership,https://nscclindia.com/debarred-firms,404,https://www.nseclearing.in/debarred-firms,text/html; charset=UTF-8,0,,0,dead,
204,NSE Clearing Limited (NSECL),Defaulter Members,https://nscclindia.com/defaulter-members,404,https://www.nseclearing.in/defaulter-members,text/html; charset=UTF-8,0,,0,dead,
204,NSE Clearing Limited (NSECL),Defaulter Members,https://nscclindia.com/defaulter,404,https://www.nseclearing.in/defaulter,text/html; charset=UTF-8,0,,0,dead,
204,NSE Clearing Limited (NSECL),Defaulter Members,https://nscclindia.com/blacklist,404,https://www.nseclearing.in/blacklist,text/html; charset=UTF-8,0,,0,dead,
204,NSE Clearing Limited (NSECL),Defaulter Members,https://nscclindia.com/blacklisted,404,https://www.nseclearing.in/blacklisted,text/html; charset=UTF-8,0,,0,dead,
204,NSE Clearing Limited (NSECL),Defaulter Members,https://nscclindia.com/debarred,404,https://www.nseclearing.in/debarred,text/html; charset=UTF-8,0,,0,dead,
204,NSE Clearing Limited (NSECL),Defaulter Members,https://nscclindia.com/debarment,404,https://www.nseclearing.in/debarment,text/html; charset=UTF-8,0,,0,dead,
204,NSE Clearing Limited (NSECL),Defaulter Members,https://nscclindia.com/debarred-firms,404,https://www.nseclearing.in/debarred-firms,text/html; charset=UTF-8,0,,0,dead,
204,NSE Clearing Limited (NSECL),Defaulter Members,https://nscclindia.com/debarred-entities,404,https://www.nseclearing.in/debarred-entities,text/html; charset=UTF-8,0,,0,dead,
205,Andaman and Nicobar Police (ANP),Wanted Criminals,https://police.and.nic.in/wanted-criminals,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='police.and.nic.in', port=443): Max retries exceeded wi"
205,Andaman and Nicobar Police (ANP),Wanted Criminals,https://police.and.nic.in/wanted,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='police.and.nic.in', port=443): Max retries exceeded wi"
205,Andaman and Nicobar Police (ANP),Wanted Criminals,https://police.and.nic.in/blacklist,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='police.and.nic.in', port=443): Max retries exceeded wi"
205,Andaman and Nicobar Police (ANP),Wanted Criminals,https://police.and.nic.in/blacklisted,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='police.and.nic.in', port=443): Max retries exceeded wi"
205,Andaman and Nicobar Police (ANP),Wanted Criminals,https://police.and.nic.in/debarred,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='police.and.nic.in', port=443): Max retries exceeded wi"
205,Andaman and Nicobar Police (ANP),Wanted Criminals,https://police.and.nic.in/debarment,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='police.and.nic.in', port=443): Max retries exceeded wi"
205,Andaman and Nicobar Police (ANP),Wanted Criminals,https://police.and.nic.in/debarred-firms,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='police.and.nic.in', port=443): Max retries exceeded wi"
205,Andaman and Nicobar Police (ANP),Wanted Criminals,https://police.and.nic.in/debarred-entities,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='police.and.nic.in', port=443): Max retries exceeded wi"
207,Assam Police (AP),Most Wanted,https://assampolice.gov.in/most-wanted,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='assampolice.gov.in', port=443): Max retries exceeded w"
207,Assam Police (AP),Most Wanted,https://assampolice.gov.in/most,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='assampolice.gov.in', port=443): Max retries exceeded w"
207,Assam Police (AP),Most Wanted,https://assampolice.gov.in/blacklist,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='assampolice.gov.in', port=443): Max retries exceeded w"
207,Assam Police (AP),Most Wanted,https://assampolice.gov.in/blacklisted,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='assampolice.gov.in', port=443): Max retries exceeded w"
207,Assam Police (AP),Most Wanted,https://assampolice.gov.in/debarred,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='assampolice.gov.in', port=443): Max retries exceeded w"
207,Assam Police (AP),Most Wanted,https://assampolice.gov.in/debarment,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='assampolice.gov.in', port=443): Max retries exceeded w"
207,Assam Police (AP),Most Wanted,https://assampolice.gov.in/debarred-firms,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='assampolice.gov.in', port=443): Max retries exceeded w"
207,Assam Police (AP),Most Wanted,https://assampolice.gov.in/debarred-entities,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='assampolice.gov.in', port=443): Max retries exceeded w"
210,Delhi Police (DP),Most Wanted,https://delhipolice.gov.in/most-wanted,404,https://delhipolice.gov.in/most-wanted,text/html,1245,,0,dead,
210,Delhi Police (DP),Most Wanted,https://delhipolice.gov.in/most,404,https://delhipolice.gov.in/most,text/html,1245,,0,dead,
210,Delhi Police (DP),Most Wanted,https://delhipolice.gov.in/blacklist,404,https://delhipolice.gov.in/blacklist,text/html,1245,,0,dead,
210,Delhi Police (DP),Most Wanted,https://delhipolice.gov.in/blacklisted,404,https://delhipolice.gov.in/blacklisted,text/html,1245,,0,dead,
210,Delhi Police (DP),Most Wanted,https://delhipolice.gov.in/debarred,404,https://delhipolice.gov.in/debarred,text/html,1245,,0,dead,
210,Delhi Police (DP),Most Wanted,https://delhipolice.gov.in/debarment,404,https://delhipolice.gov.in/debarment,text/html,1245,,0,dead,
210,Delhi Police (DP),Most Wanted,https://delhipolice.gov.in/debarred-firms,404,https://delhipolice.gov.in/debarred-firms,text/html,1245,,0,dead,
210,Delhi Police (DP),Most Wanted,https://delhipolice.gov.in/debarred-entities,404,https://delhipolice.gov.in/debarred-entities,text/html,1245,,0,dead,
212,Gurugram Police (GP),Most Wanted Criminals,https://gurugrampolice.gov.in/most-wanted-criminals,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='gurugrampolice.gov.in', port=443): Max retries exceede"
212,Gurugram Police (GP),Most Wanted Criminals,https://gurugrampolice.gov.in/most-wanted,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='gurugrampolice.gov.in', port=443): Max retries exceede"
212,Gurugram Police (GP),Most Wanted Criminals,https://gurugrampolice.gov.in/most,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='gurugrampolice.gov.in', port=443): Max retries exceede"
212,Gurugram Police (GP),Most Wanted Criminals,https://gurugrampolice.gov.in/blacklist,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='gurugrampolice.gov.in', port=443): Max retries exceede"
212,Gurugram Police (GP),Most Wanted Criminals,https://gurugrampolice.gov.in/blacklisted,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='gurugrampolice.gov.in', port=443): Max retries exceede"
212,Gurugram Police (GP),Most Wanted Criminals,https://gurugrampolice.gov.in/debarred,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='gurugrampolice.gov.in', port=443): Max retries exceede"
212,Gurugram Police (GP),Most Wanted Criminals,https://gurugrampolice.gov.in/debarment,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='gurugrampolice.gov.in', port=443): Max retries exceede"
212,Gurugram Police (GP),Most Wanted Criminals,https://gurugrampolice.gov.in/debarred-firms,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='gurugrampolice.gov.in', port=443): Max retries exceede"
213,Haryana Police,Unauthorized Recruitment Agencies List,https://haryanapolice.gov.in/unauthorized-recruitment-agencies-list,404,https://haryanapolice.gov.in/unauthorized-recruitment-agencies-list,,0,,0,dead,
213,Haryana Police,Unauthorized Recruitment Agencies List,https://haryanapolice.gov.in/unauthorized-recruitment-agencies,404,https://haryanapolice.gov.in/unauthorized-recruitment-agencies,,0,,0,dead,
213,Haryana Police,Unauthorized Recruitment Agencies List,https://haryanapolice.gov.in/unauthorized-recruitment,404,https://haryanapolice.gov.in/unauthorized-recruitment,,0,,0,dead,
213,Haryana Police,Unauthorized Recruitment Agencies List,https://haryanapolice.gov.in/unauthorized,404,https://haryanapolice.gov.in/unauthorized,,0,,0,dead,
213,Haryana Police,Unauthorized Recruitment Agencies List,https://haryanapolice.gov.in/blacklist,404,https://haryanapolice.gov.in/blacklist,,0,,0,dead,
213,Haryana Police,Unauthorized Recruitment Agencies List,https://haryanapolice.gov.in/blacklisted,404,https://haryanapolice.gov.in/blacklisted,,0,,0,dead,
213,Haryana Police,Unauthorized Recruitment Agencies List,https://haryanapolice.gov.in/debarred,404,https://haryanapolice.gov.in/debarred,,0,,0,dead,
213,Haryana Police,Unauthorized Recruitment Agencies List,https://haryanapolice.gov.in/debarment,404,https://haryanapolice.gov.in/debarment,,0,,0,dead,
219,Nagaland Police (NP),Most Wanted,https://nagapol.gov.in/most-wanted,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='nagapol.gov.in', port=443): Max retries exceeded with "
219,Nagaland Police (NP),Most Wanted,https://nagapol.gov.in/most,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='nagapol.gov.in', port=443): Max retries exceeded with "
219,Nagaland Police (NP),Most Wanted,https://nagapol.gov.in/blacklist,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='nagapol.gov.in', port=443): Max retries exceeded with "
219,Nagaland Police (NP),Most Wanted,https://nagapol.gov.in/blacklisted,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='nagapol.gov.in', port=443): Max retries exceeded with "
219,Nagaland Police (NP),Most Wanted,https://nagapol.gov.in/debarred,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='nagapol.gov.in', port=443): Max retries exceeded with "
219,Nagaland Police (NP),Most Wanted,https://nagapol.gov.in/debarment,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='nagapol.gov.in', port=443): Max retries exceeded with "
219,Nagaland Police (NP),Most Wanted,https://nagapol.gov.in/debarred-firms,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='nagapol.gov.in', port=443): Max retries exceeded with "
219,Nagaland Police (NP),Most Wanted,https://nagapol.gov.in/debarred-entities,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='nagapol.gov.in', port=443): Max retries exceeded with "
220,Tripura Police (TP),Wanted Criminal,https://tripurapolice.gov.in/wanted-criminal,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='tripurapolice.gov.in', port=443): Max retries exceeded"
220,Tripura Police (TP),Wanted Criminal,https://tripurapolice.gov.in/wanted,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='tripurapolice.gov.in', port=443): Max retries exceeded"
220,Tripura Police (TP),Wanted Criminal,https://tripurapolice.gov.in/blacklist,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='tripurapolice.gov.in', port=443): Max retries exceeded"
220,Tripura Police (TP),Wanted Criminal,https://tripurapolice.gov.in/blacklisted,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='tripurapolice.gov.in', port=443): Max retries exceeded"
220,Tripura Police (TP),Wanted Criminal,https://tripurapolice.gov.in/debarred,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='tripurapolice.gov.in', port=443): Max retries exceeded"
220,Tripura Police (TP),Wanted Criminal,https://tripurapolice.gov.in/debarment,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='tripurapolice.gov.in', port=443): Max retries exceeded"
220,Tripura Police (TP),Wanted Criminal,https://tripurapolice.gov.in/debarred-firms,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='tripurapolice.gov.in', port=443): Max retries exceeded"
220,Tripura Police (TP),Wanted Criminal,https://tripurapolice.gov.in/debarred-entities,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='tripurapolice.gov.in', port=443): Max retries exceeded"
224,Criminal Investigation Department Maharashtra State (CIDMS),Absconder List,https://mahacidcrime.gov.in/absconder-list,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='mahacidcrime.gov.in', port=443): Max retries exceeded "
224,Criminal Investigation Department Maharashtra State (CIDMS),Absconder List,https://mahacidcrime.gov.in/absconder,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='mahacidcrime.gov.in', port=443): Max retries exceeded "
224,Criminal Investigation Department Maharashtra State (CIDMS),Absconder List,https://mahacidcrime.gov.in/blacklist,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='mahacidcrime.gov.in', port=443): Max retries exceeded "
224,Criminal Investigation Department Maharashtra State (CIDMS),Absconder List,https://mahacidcrime.gov.in/blacklisted,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='mahacidcrime.gov.in', port=443): Max retries exceeded "
224,Criminal Investigation Department Maharashtra State (CIDMS),Absconder List,https://mahacidcrime.gov.in/debarred,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='mahacidcrime.gov.in', port=443): Max retries exceeded "
224,Criminal Investigation Department Maharashtra State (CIDMS),Absconder List,https://mahacidcrime.gov.in/debarment,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='mahacidcrime.gov.in', port=443): Max retries exceeded "
224,Criminal Investigation Department Maharashtra State (CIDMS),Absconder List,https://mahacidcrime.gov.in/debarred-firms,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='mahacidcrime.gov.in', port=443): Max retries exceeded "
224,Criminal Investigation Department Maharashtra State (CIDMS),Absconder List,https://mahacidcrime.gov.in/debarred-entities,,,,0,,0,dead,"ConnectionError: HTTPSConnectionPool(host='mahacidcrime.gov.in', port=443): Max retries exceeded "
227,Ministry of Home Affairs (MHA),Gazette Notifications,https://mha.gov.in/gazette-notifications,,,,0,,0,dead,TooManyRedirects: Exceeded 30 redirects.
227,Ministry of Home Affairs (MHA),Gazette Notifications,https://mha.gov.in/gazette,,,,0,,0,dead,TooManyRedirects: Exceeded 30 redirects.
227,Ministry of Home Affairs (MHA),Gazette Notifications,https://mha.gov.in/blacklist,,,,0,,0,dead,TooManyRedirects: Exceeded 30 redirects.
227,Ministry of Home Affairs (MHA),Gazette Notifications,https://mha.gov.in/blacklisted,,,,0,,0,dead,TooManyRedirects: Exceeded 30 redirects.
227,Ministry of Home Affairs (MHA),Gazette Notifications,https://mha.gov.in/debarred,,,,0,,0,dead,TooManyRedirects: Exceeded 30 redirects.
227,Ministry of Home Affairs (MHA),Gazette Notifications,https://mha.gov.in/debarment,,,,0,,0,dead,TooManyRedirects: Exceeded 30 redirects.
227,Ministry of Home Affairs (MHA),Gazette Notifications,https://mha.gov.in/debarred-firms,,,,0,,0,dead,TooManyRedirects: Exceeded 30 redirects.
227,Ministry of Home Affairs (MHA),Gazette Notifications,https://mha.gov.in/debarred-entities,,,,0,,0,dead,TooManyRedirects: Exceeded 30 redirects.
228,Telecom Regulatory Authority of India (TRAI),Mobile Number Revocation list,https://trai.gov.in/mobile-number-revocation-list,404,https://trai.gov.in/mobile-number-revocation-list,text/html; charset=UTF-8,0,,0,dead,
228,Telecom Regulatory Authority of India (TRAI),Mobile Number Revocation list,https://trai.gov.in/mobile-number-revocation,404,https://trai.gov.in/mobile-number-revocation,text/html; charset=UTF-8,0,,0,dead,
228,Telecom Regulatory Authority of India (TRAI),Mobile Number Revocation list,https://trai.gov.in/mobile-number,404,https://trai.gov.in/mobile-number,text/html; charset=UTF-8,0,,0,dead,
228,Telecom Regulatory Authority of India (TRAI),Mobile Number Revocation list,https://trai.gov.in/mobile,404,https://trai.gov.in/mobile,text/html; charset=UTF-8,0,,0,dead,
228,Telecom Regulatory Authority of India (TRAI),Mobile Number Revocation list,https://trai.gov.in/blacklist,404,https://trai.gov.in/blacklist,text/html; charset=UTF-8,0,,0,dead,
228,Telecom Regulatory Authority of India (TRAI),Mobile Number Revocation list,https://trai.gov.in/blacklisted,404,https://trai.gov.in/blacklisted,text/html; charset=UTF-8,0,,0,dead,
228,Telecom Regulatory Authority of India (TRAI),Mobile Number Revocation list,https://trai.gov.in/debarred,404,https://trai.gov.in/debarred,text/html; charset=UTF-8,0,,0,dead,
228,Telecom Regulatory Authority of India (TRAI),Mobile Number Revocation list,https://trai.gov.in/debarment,404,https://trai.gov.in/debarment,text/html; charset=UTF-8,0,,0,dead,
229,Reserve Bank of India (RBI),List of Full Fledged Money Changer (FFMC) Licenses Cancelled,https://rbi.org.in/list-of-full-fledged-money-changer-ffmc-licenses-cancelled,418,https://rbi.org.in/list-of-full-fledged-money-changer-ffmc-licenses-cancelled,text/html; charset=utf-8,627,,0,dead,
229,Reserve Bank of India (RBI),List of Full Fledged Money Changer (FFMC) Licenses Cancelled,https://rbi.org.in/full-fledged-money-changer-ffmc-licenses-cancelled,418,https://rbi.org.in/full-fledged-money-changer-ffmc-licenses-cancelled,text/html; charset=utf-8,627,,0,dead,
229,Reserve Bank of India (RBI),List of Full Fledged Money Changer (FFMC) Licenses Cancelled,https://rbi.org.in/full-fledged,418,https://rbi.org.in/full-fledged,text/html; charset=utf-8,627,,0,dead,
229,Reserve Bank of India (RBI),List of Full Fledged Money Changer (FFMC) Licenses Cancelled,https://rbi.org.in/full,418,https://rbi.org.in/full,text/html; charset=utf-8,627,,0,dead,
229,Reserve Bank of India (RBI),List of Full Fledged Money Changer (FFMC) Licenses Cancelled,https://rbi.org.in/blacklist,418,https://rbi.org.in/blacklist,text/html; charset=utf-8,627,,0,dead,
229,Reserve Bank of India (RBI),List of Full Fledged Money Changer (FFMC) Licenses Cancelled,https://rbi.org.in/blacklisted,418,https://rbi.org.in/blacklisted,text/html; charset=utf-8,627,,0,dead,
229,Reserve Bank of India (RBI),List of Full Fledged Money Changer (FFMC) Licenses Cancelled,https://rbi.org.in/debarred,418,https://rbi.org.in/debarred,text/html; charset=utf-8,627,,0,dead,
229,Reserve Bank of India (RBI),List of Full Fledged Money Changer (FFMC) Licenses Cancelled,https://rbi.org.in/debarment,418,https://rbi.org.in/debarment,text/html; charset=utf-8,627,,0,dead,
